id;city_id;type_id;total_area;rooms;ceiling_height;floors_total;living_area;floor;is_apartment;open_plan;kitchen_area;balcony;airports_nearest;parks_around3000;ponds_around3000
18861;FJEG;F8EM;52;2;;4;32;4;0;0;7;0;26508;1;2
18862;6X8I;F8EM;44,6;2;2,5;5;28,5;1;0;0;6;;11126;0;0
18863;6X8I;F8EM;44;2;2,5;9;27,4;1;0;0;;;44081;0;0
18864;IQ4Z;F8EM;77,6;2;;3;50,8;2;0;0;8,4;;68338;1;3
18865;4T1U;IZIQ;84;3;2,65;23;44,5;10;0;0;11;;61695;0;0
18866;6X8I;F8EM;43;2;2,5;9;27;1;0;0;7;;17942;0;0
18867;S3IT;9N9J;41;1;;5;32;3;0;0;9;;;;
18868;6X8I;F8EM;38;1;2,6;9;19;5;0;0;9;;19180;0;0
18869;4T1U;IZIQ;62,1;2;2,57;25;33,7;22;0;0;10,5;;53554;0;0
18870;E66G;F8EM;80;2;;4;36;2;0;0;15;;54120;0;0
18871;LVZR;EQUI;41;2;2,5;4;27;3;0;0;6;;;;
18872;6X8I;F8EM;43,6;2;2,55;9;27,4;5;0;0;6,3;;30081;0;0
18873;6X8I;F8EM;187,5;3;;7;63,2;2;0;0;20,1;0;32863;2;3
18874;4KU1;9N9J;36,2;1;;22;16,7;4;0;0;8,5;2;;;
18875;6X8I;F8EM;75,9;3;2,5;9;44,1;8;0;0;8,9;1;9774;1;0
18876;6X8I;F8EM;60,56;2;;23;29,74;22;0;0;13,4;;43250;0;0
18877;6X8I;F8EM;37;1;2,6;14;21;8;0;0;8;;15184;1;1
18878;6X8I;F8EM;40;1;2,65;12;16,4;3;0;0;10,2;;36724;1;0
18879;6X8I;F8EM;45,8;2;2,5;9;28;7;0;0;7,1;;51662;0;0
18880;6X8I;F8EM;70;2;2,6;23;42,2;9;0;0;9,3;1;49779;1;1
18881;6X8I;F8EM;65;1;;14;34;14;0;0;14;0;28976;0;0
18882;6X8I;F8EM;146;4;;6;77,6;5;0;0;27,2;;25761;2;1
18883;QPS3;EQUI;84,8;3;2,9;5;53,6;4;0;0;15,1;;;;
18884;L1Y8;F8EM;57,6;3;2,55;3;41,3;2;0;0;6,5;1;81607;0;0
18885;YVBQ;F8EM;42;1;;5;19;1;0;0;14;;45896;2;2
18886;187Y;IZIQ;37,29;1;;27;15,53;23;0;0;9,26;0;;;
18887;6X8I;F8EM;49,9;2;;16;;4;0;0;;;14489;2;3
18888;6X8I;F8EM;134,7;4;2,8;5;71,3;4;0;0;17,6;;21643;1;2
18889;6X8I;F8EM;63,9;3;2,85;5;51;5;0;0;7;0;27613;2;0
18890;6X8I;F8EM;81,3;2;3,15;8;39,9;3;0;0;14,3;1;27102;2;2
18891;6X8I;F8EM;290;10;3,5;6;189,4;6;0;0;30;1;26229;3;1
18892;6X8I;F8EM;48;2;2,5;9;29;4;0;0;7,8;;32544;1;0
18893;YVBQ;F8EM;56;3;2,5;5;39;1;0;0;6;0;44260;0;0
18894;6X8I;F8EM;63,5;3;;20;38,8;19;0;0;10,3;2;16285;0;1
18895;3I7C;F8EM;125;4;;4;;4;0;0;17;1;49343;2;3
18896;6X8I;F8EM;31;1;2,65;5;17,6;3;0;0;6,3;;41646;1;0
18897;6X8I;F8EM;54;2;2,6;18;33;15;0;0;14;1;43122;0;1
18898;YVBQ;F8EM;43,7;2;;5;27,8;3;0;0;5,3;;39555;3;3
18899;6X8I;F8EM;60,1;2;2,7;6;31,2;4;0;0;11,3;1;26178;1;1
18900;UFLI;LVBX;65;3;2,45;1;;1;0;0;;;;;
18901;6X8I;F8EM;73;3;;9;50;1;0;0;9;;33094;0;1
18902;6X8I;F8EM;136,3;5;;6;98,7;1;0;0;13,9;0;24399;1;0
18903;0OVA;EQUI;63,2;4;2,5;5;45,8;5;0;0;6,2;1;;;
18904;MU8A;9N9J;58,2;3;;5;43;2;0;0;6;1;;;
18905;H8WO;F8EM;41,7;1;;5;17,1;1;0;0;8,3;0;;;
18906;R3CM;IZIQ;44,1;2;;5;27;5;0;0;5,4;;;;
18907;4KU1;9N9J;76;3;;22;43;2;0;0;14;1;;;
18908;6X8I;F8EM;39;1;;16;18;6;0;0;10;;36738;0;0
18909;Y04Q;F8EM;46,8;2;2,5;5;27,6;2;0;0;6;2;;;
18910;6X8I;F8EM;84;3;;13;50;13;0;0;12;0;40457;0;0
18911;6X8I;F8EM;88;2;2,75;16;37;3;0;0;28;0;35267;0;0
18912;6X8I;F8EM;84,08;2;2,75;20;;10;0;0;14,93;5;39106;2;3
18913;FJEG;F8EM;54,6;3;2,5;5;39;5;0;0;6;;25986;2;3
18914;6X8I;F8EM;55;2;2,5;12;32;10;0;0;11;;32168;0;0
18915;6X8I;F8EM;31;1;;9;16;3;0;0;7;0;18186;0;0
18916;ANWA;9N9J;70;3;2,6;5;;1;0;0;6;2;;;
18918;ZYPN;F8EM;33,7;1;2,5;9;19,6;5;0;0;6,3;;;;
18919;Y8NW;F8EM;40;2;2,5;3;;3;0;0;;;;;
18920;6X8I;F8EM;63;3;;9;41;9;0;0;8;0;40642;2;0
18921;FJEG;F8EM;33,5;1;2,5;9;17,5;4;0;0;7,2;1;26773;1;1
18922;FJEG;F8EM;74;4;;9;52;1;0;0;7;;24964;1;0
18923;6X8I;F8EM;70;3;;4;42;4;0;0;8;0;23454;0;0
18924;VLGF;F8EM;52,4;1;2,6;10;19,2;1;0;0;17,3;;18539;1;1
18925;YVBQ;F8EM;50;2;2,5;5;;3;0;0;;2;34626;3;3
18926;6X8I;F8EM;105;5;3,35;4;61;2;0;0;;;23719;0;0
18927;6X8I;F8EM;35;1;;5;14;3;0;0;10;;20790;3;1
18928;6X8I;F8EM;75;2;3;7;53;2;0;0;20;1;26995;1;1
18929;6X8I;F8EM;64,7;3;2,5;14;37;14;0;0;7,7;4;40088;1;1
18930;TXOA;9N9J;34;1;;18;16;7;0;0;9;;;;
18931;3I7C;F8EM;58,1;3;2,5;5;41;5;0;0;5,9;;47898;0;2
18932;6X8I;F8EM;55;3;;5;40;5;0;0;6;0;39812;2;0
18933;6X8I;F8EM;35,4;1;2,55;11;18,1;8;0;0;8,4;;31118;1;1
18934;6X8I;F8EM;57,6;2;2,56;10;30;9;0;0;11,7;;33517;0;2
18935;4T1U;IZIQ;40;1;;27;12;16;0;0;15;;53115;0;1
18936;6X8I;F8EM;44,8;2;;7;;1;0;0;;;19225;2;1
18937;6X8I;F8EM;49;2;;5;32;5;0;0;5,5;;9527;0;0
18938;6X8I;F8EM;50,4;1;;16;18;10;0;0;16;2;17393;0;0
18939;6X8I;F8EM;135;5;2,7;17;86;2;0;0;25;;42517;1;0
18940;6X8I;F8EM;89;3;2,7;17;51;5;0;0;14;;25152;0;0
18941;6X8I;F8EM;39;1;;5;16;2;0;0;11;1;46919;0;0
18942;6X8I;F8EM;35;1;2,5;11;20,5;2;0;0;7,3;1;30049;0;1
18943;VLGF;F8EM;42;1;2,6;6;19;6;0;0;11;;18079;1;1
18944;6X8I;F8EM;84,2;3;;10;43;6;0;0;8,4;;38128;1;2
18945;6X8I;F8EM;236,4;8;;6;176,6;6;0;0;22,6;0;20221;3;3
18946;6X8I;F8EM;31,3;1;;5;17,5;5;0;0;5,5;0;29438;0;1
18947;6823;F8EM;73;3;3;2;48,8;1;0;0;7;;20610;3;3
18948;6X8I;F8EM;91,6;1;2,8;24;;3;0;0;;;52212;0;1
18949;6X8I;F8EM;48,9;4;2,55;5;37,2;2;0;0;5,6;1;11954;0;1
18950;6X8I;F8EM;61;2;3,54;5;32;1;0;0;12;;20136;1;2
18951;6X8I;F8EM;68,4;3;2,55;9;43,8;3;0;0;8,7;;25221;0;0
18952;6X8I;F8EM;72,2;3;;9;49,7;5;0;0;9;;27232;1;0
18953;6X8I;F8EM;45;1;2,57;10;20;3;0;0;13,3;2;34332;1;2
18954;NTSA;IZIQ;33;1;;4;13,9;4;0;0;9,6;0;;;
18955;6X8I;F8EM;62,3;3;;9;39,7;3;0;0;10;;27644;2;0
18956;O3I3;IZIQ;31,5;1;;2;18;2;0;0;7;;;;
18957;187Y;IZIQ;36;1;2,7;17;15;15;0;0;9;1;;;
18958;6X8I;F8EM;44,5;1;2,7;11;22;9;0;0;10,2;;23609;0;1
18959;6X8I;F8EM;45,5;2;2,5;7;29,6;7;0;0;5,5;;10147;1;1
18960;6X8I;F8EM;76,7;4;;3;51;3;0;0;7,1;;22272;1;0
18961;6X8I;F8EM;34;1;2,85;16;16,3;9;0;0;10,3;;28490;1;0
18962;6X8I;F8EM;43,3;1;2,8;17;19,2;16;0;0;12;;44707;2;2
18963;3I7C;F8EM;66;3;;9;46;8;0;0;6,5;0;46894;0;1
18964;6X8I;F8EM;49;2;2,5;5;35;2;0;0;6;1;41171;0;0
18965;6X8I;F8EM;121;3;3,26;7;68;3;0;0;18;4;21845;0;1
18966;6X8I;F8EM;87;4;3;6;54,4;5;0;0;;;30970;1;1
18967;6X8I;F8EM;71,6;2;3;8;35,2;4;0;0;17,9;;11384;1;3
18968;6X8I;F8EM;35;1;2,75;24;16;7;0;0;;2;13103;1;1
18969;ZYPN;F8EM;45;2;;5;;2;0;0;;;;;
18970;6X8I;F8EM;121;5;;25;79;10;0;0;12;1;16248;0;2
18971;6X8I;F8EM;57;2;2,7;23;35;17;0;0;10;;14184;0;0
18972;6X8I;F8EM;63;2;;10;34;4;0;0;10;;50896;1;0
18973;6X8I;F8EM;35,4;1;2,55;17;18,5;8;0;0;8,7;0;25912;1;0
18974;6X8I;F8EM;48;1;;10;19;2;0;0;14;1;34907;1;3
18975;5GBK;9N9J;44;2;;5;32;5;0;0;5;0;;;
18976;L18O;ZHGX;48;2;;3;30;3;0;0;8;0;;;
18977;6X8I;F8EM;129;3;3;9;75;5;0;0;15;2;32121;0;3
18978;4KU1;F8EM;38;1;;25;16,71;11;0;0;10,17;;;;
18979;TXOA;9N9J;76;3;;22;50;5;0;0;10;1;;;
18980;6X8I;F8EM;140,7;3;3;11;80,2;3;0;0;14,1;;28282;2;3
18981;N237;F8EM;61;3;2,5;12;45;9;0;0;8,5;2;;;
18982;TXOA;9N9J;35;1;;16;15;3;0;0;10;1;;;
18983;6X8I;F8EM;64,5;2;2,78;25;32,9;15;0;0;15,1;2;16346;0;0
18984;6X8I;F8EM;127,7;4;3,05;5;89,3;4;0;0;12;;24542;2;0
18985;LV8Y;F8EM;32;1;;2;18;2;0;0;8;;;;
18986;6X8I;F8EM;45;1;2,65;17;20;10;0;0;10;;14730;0;0
18987;6X8I;F8EM;50;3;2,6;5;35;4;0;0;7,4;1;25805;0;0
18988;6X8I;F8EM;57,5;3;2,5;9;39,1;5;0;0;6,2;;50008;1;0
18989;6X8I;F8EM;60,65;2;3,2;6;39,07;2;0;0;4,5;;19757;3;3
18990;6X8I;F8EM;57;2;;25;30;18;0;0;12,5;2;35106;0;1
18991;4KU1;9N9J;33;1;;14;;7;0;0;;;;;
18992;6X8I;F8EM;170;5;3,5;7;106,2;2;0;0;17,3;;26989;2;1
18993;R9I0;F8EM;65;2;2,75;12;36;5;0;0;10,5;;;;
18994;6X8I;F8EM;70;3;;12;43;12;0;0;11;;33002;1;2
18995;6X8I;F8EM;65,4;3;2,55;9;36,6;1;0;0;10;;36044;0;0
18996;6X8I;F8EM;107,9;2;3;7;39,5;6;0;0;31,4;;25414;1;1
18997;QPS3;EQUI;52,5;2;2,5;5;29,9;4;0;0;7,9;;;;
18998;4KU1;9N9J;70;2;2,8;25;55;16;0;0;15;2;;;
18999;6X8I;F8EM;55,3;2;;8;31;2;0;0;10;;20691;3;1
19000;6X8I;F8EM;32,1;1;;9;19,3;3;0;0;5,1;;15170;2;0
19001;6X8I;F8EM;36;1;;25;15;17;0;0;11;;17682;0;2
19002;6X8I;F8EM;36;1;;25;;13;0;0;;;36231;0;1
19003;6X8I;F8EM;59;2;;24;34,63;4;0;0;11,11;2;33665;0;0
19004;6X8I;F8EM;69;2;2,75;24;38;20;0;0;14;5;36553;0;0
19005;6X8I;F8EM;65;2;;23;34,1;11;0;0;18,1;0;18695;1;1
19006;6X8I;F8EM;72,1;3;2,55;10;48;6;0;0;;2;14337;0;1
19007;4KU1;F8EM;34,5;1;2,6;22;16,6;11;0;0;9;;;;
19008;TXOA;9N9J;36;1;;16;16,5;15;0;0;10;;;;
19009;FEOT;LVBX;31;1;2,5;5;18;3;0;0;6;2;;;
19010;6X8I;F8EM;67,3;3;2,55;9;43,7;6;0;0;8,8;;25221;0;0
19011;6X8I;F8EM;31;1;;5;18;2;0;0;5,5;;14267;0;0
19012;6X8I;F8EM;32;1;2,55;5;17,7;3;0;0;6,8;1;12484;0;1
19013;6X8I;F8EM;68,5;2;3,06;13;33,4;5;0;0;12,6;;17787;1;2
19014;6X8I;F8EM;67;3;2,5;9;48;4;0;0;6,3;;49574;1;0
19015;6X8I;F8EM;61,5;3;2,84;6;40,9;2;0;0;8,4;;25666;0;0
19016;6X8I;F8EM;31;1;2,5;9;17;8;0;0;6;;51917;0;1
19017;6X8I;F8EM;52,4;1;3,1;4;24,7;2;1;0;11,7;5;44870;0;1
19018;6X8I;F8EM;50;2;2,53;9;31,8;4;0;0;6;;36574;1;0
19019;Y04Q;F8EM;41,2;2;2,5;5;27,4;1;0;0;5,9;0;;;
19020;6X8I;F8EM;67;3;3,1;5;46;2;0;0;8,3;0;12729;1;3
19021;6X8I;F8EM;114,2;3;2,75;23;65,4;17;0;0;17;1;17393;0;0
19022;6X8I;F8EM;86,58;3;;10;65,4;6;0;0;14;0;17944;0;0
19023;6X8I;F8EM;83,4;3;3,35;4;55,1;2;0;0;12,7;;20342;3;2
19024;6X8I;F8EM;54;2;2,7;12;27,3;10;0;0;9,7;1;35340;0;0
19025;6X8I;F8EM;44,9;1;2,75;19;20;11;0;0;9,5;2;36553;0;0
19026;6X8I;F8EM;81;2;;16;41;6;0;0;14;2;13594;0;0
19027;6X8I;F8EM;45,6;2;;9;28,300001;4;0;0;7,1;2;50136;1;1
19028;6X8I;F8EM;62;3;;9;43;3;0;0;7;;22603;1;0
19029;6X8I;F8EM;48;2;2,5;9;28;6;0;0;9;2;41422;0;1
19030;6X8I;F8EM;69,9;3;;12;41,7;2;0;0;10,8;;35472;0;2
19031;0SI2;F8EM;30,1;1;;5;16,8;3;0;0;5,1;0;;;
19032;6X8I;F8EM;53,6;2;3;4;28,8;3;0;0;7,5;0;20861;1;2
19033;6X8I;F8EM;67;2;;25;37;3;0;0;12;;32813;0;1
19034;6X8I;F8EM;32;1;2,7;27;16;22;1;0;8;1;20998;0;1
19035;6X8I;F8EM;51,8;2;2,5;9;32,2;6;0;0;7,9;1;47677;0;0
19036;6X8I;F8EM;40,3;1;;16;18,7;12;0;0;9,3;2;12859;0;1
19037;6X8I;F8EM;28;1;;14;21;3;0;0;;0;33726;0;0
19038;6X8I;F8EM;80,4;2;;17;40,2;5;0;0;;0;17430;0;0
19039;6X8I;F8EM;146,8;4;3,5;5;110,4;2;0;0;10,5;;22376;1;0
19040;K9HS;LVBX;31,2;1;2,5;5;17,5;2;0;0;5,5;1;;;
19041;6X8I;F8EM;124;3;4,2;6;67;2;0;0;26;;23568;3;3
19042;187Y;IZIQ;43,4;1;;10;17,4;10;0;0;14,2;;;;
19043;6X8I;F8EM;113,3;3;3,1;6;73,5;5;0;0;15,1;0;21937;1;0
19044;6X8I;F8EM;96;2;3,1;6;54,4;5;0;0;15;;25158;1;0
19046;6X8I;F8EM;81,1;4;2,65;9;57,3;1;0;0;8,9;5;13289;0;0
19047;0SI2;F8EM;65;3;2,5;5;47;1;0;0;6;;;;
19048;6X8I;F8EM;46;2;;9;27;4;0;0;6,3;1;14125;2;2
19049;6X8I;F8EM;77,4;2;;25;46,1;9;0;0;13,7;2;36827;1;1
19050;6X8I;F8EM;42;1;2,75;25;19;15;0;0;10;;37091;1;0
19051;R9I0;F8EM;55,4;2;;5;33;5;0;0;10;;;;
19052;6X8I;F8EM;38;1;;9;19,5;1;0;0;;;27103;1;0
19053;6X8I;F8EM;48,2;2;2,5;9;29,5;6;0;0;6,2;;36888;0;1
19054;4KU1;9N9J;35,36;1;;14;16,69;3;0;0;9,06;0;;;
19055;IQ4Z;F8EM;44;2;2,5;5;27,3;2;0;0;5,2;;68720;3;2
19056;IQ4Z;F8EM;32;1;;11;16;8;0;0;7;2;65175;1;0
19057;K3WN;9N9J;57,2;3;2,6;2;41,2;1;0;0;16;;;;
19058;8I1D;IZIQ;50,3;2;2,5;5;27,7;5;0;0;8,6;;;;
19059;6X8I;F8EM;48,9;4;2,6;5;37,1;3;0;0;5,2;;10140;0;0
19060;6X8I;F8EM;46,4;2;2,5;9;;6;0;0;;;40338;2;0
19061;187Y;IZIQ;37,6;1;;16;16,7;12;0;0;11,2;0;;;
19062;6X8I;F8EM;50;2;2,55;9;29;4;0;0;6,3;;14125;2;2
19063;6X8I;F8EM;79,2;2;;13;;3;0;0;;;20763;1;3
19064;6X8I;F8EM;43,6;1;2,65;17;16,9;11;0;0;;1;36688;0;2
19065;6X8I;F8EM;112;4;;24;60,33;15;0;0;17,55;0;33665;0;0
19066;6X8I;F8EM;104,6;4;;24;58;17;0;0;13,5;0;21793;0;1
19067;6X8I;F8EM;45;1;;17;14;12;0;0;18,5;2;18621;1;2
19068;6X8I;F8EM;38;1;;12;20,2;6;0;0;10,2;1;34616;2;3
19069;6X8I;F8EM;80,5;3;2,7;12;47;6;0;0;15;;35879;1;1
19070;6X8I;F8EM;88;3;2,75;10;;7;0;0;12;1;24151;1;2
19071;6X8I;F8EM;79,5;2;2,64;12;41,3;3;0;0;13,8;;33661;0;2
19072;187Y;IZIQ;24,42;1;;18;15,13;4;0;0;;;;;
19073;6X8I;F8EM;36,7;1;;23;15,79;23;0;0;8,65;0;43820;0;0
19074;E7HT;9N9J;55;2;2,53;5;29;5;0;0;9;;;;
19075;6X8I;F8EM;46,2;2;2,6;10;28,7;10;0;0;7,2;2;33642;0;2
19076;6X8I;F8EM;55;2;3,2;5;34,6;4;0;0;8,2;4;39060;1;0
19077;6X8I;F8EM;41,4;2;2,5;5;26,1;2;0;0;6,8;1;42723;2;0
19078;3SXT;F8EM;79,5;3;2,7;9;48,3;2;0;0;13,4;0;;;
19079;6X8I;F8EM;55;2;2,95;5;;5;0;0;;;20141;1;0
19080;6X8I;F8EM;38,84;1;;22;11;19;0;0;15,5;0;8426;2;1
19081;6X8I;F8EM;60;2;2,55;10;32;7;0;0;8,4;5;43803;2;0
19082;VLGF;F8EM;71,5;3;2,52;4;42;1;0;0;9,9;;19211;1;2
19083;6X8I;F8EM;36,3;1;;16;18;3;0;0;;;49792;0;0
19084;6X8I;F8EM;157;5;3,3;7;98,9;4;0;0;20;;;;
19085;6X8I;F8EM;50;2;;9;30;6;0;0;7;1;11925;0;1
19086;Y04Q;F8EM;87,2;4;2,6;9;59;2;0;0;;4;;;
19087;ZYPN;F8EM;74;4;;5;47;2;0;0;9,6;1;;;
19088;E66G;F8EM;100;3;2,8;4;49,2;2;0;0;13,6;;54526;0;0
19089;6X8I;F8EM;47,3;2;2,5;7;29,6;2;0;0;8,6;;27726;0;2
19090;N237;F8EM;72;3;2,5;5;48;4;0;0;8;0;;;
19091;QL6I;EQUI;35,8;1;2,8;2;20;1;0;0;5,5;;;;
19092;E66G;F8EM;38,5;1;2,75;12;17;7;0;0;10;1;57317;1;2
19093;6X8I;F8EM;31,4;1;2,5;9;15,9;2;0;0;8,1;;41954;1;0
19094;C2XE;9N9J;54,5;2;3,3;3;32,6;2;0;0;8,2;0;;;
19095;L2VV;IZIQ;63;3;;2;45;2;0;0;8;;;;
19096;6X8I;F8EM;102;4;3,1;7;74;3;0;0;11,3;0;24660;1;0
19097;6X8I;F8EM;82,15;3;;16;46,3;13;0;0;13,2;0;19499;0;1
19098;0SI2;F8EM;56;3;2;5;46;1;0;0;6;;;;
19099;LV8Y;F8EM;55,6;3;3;4;36;3;0;0;6;1;;;
19100;G6ON;F8EM;58,7;3;;5;37;5;0;0;8,7;2;;;
19101;6X8I;F8EM;35,3;1;;10;17,7;1;0;0;6,9;0;42702;2;0
19102;6X8I;F8EM;75,8;3;2,92;3;48,2;3;0;0;11,2;;26581;0;1
19103;6X8I;F8EM;59;2;2,5;5;30,6;4;0;0;8,2;;20170;2;3
19104;6X8I;F8EM;46,5;2;;9;27,9;4;0;0;6,3;2;49452;1;0
19105;6X8I;F8EM;55,6;2;2,65;12;33,6;10;0;0;9,5;2;31004;0;2
19106;YVBQ;F8EM;45;2;;5;33;4;0;0;7;;39040;1;2
19107;Y04Q;F8EM;57;2;2,6;5;30,8;5;0;0;11;5;;;
19108;6X8I;F8EM;35,34;1;;12;21,15;8;0;0;7,2;0;39441;0;0
19109;6X8I;F8EM;144,2;3;2,85;12;78;4;0;0;40;1;42312;1;0
19110;6X8I;F8EM;54,7;3;;3;40,4;2;0;0;5,9;;23491;1;0
19111;6X8I;F8EM;75,1;3;2,5;9;48,3;8;0;0;7,8;0;35900;0;0
19112;6X8I;F8EM;83;3;;9;50;3;0;0;9;;43803;2;0
19113;FJEG;F8EM;71,2;3;;9;43,4;2;0;0;7,8;;26169;1;0
19114;6X8I;F8EM;30,4;1;2,71;5;15,7;1;0;0;6,6;;31773;2;1
19115;3SXT;F8EM;92;3;2,8;8;;6;0;0;;2;;;
19116;YK5K;F8EM;36;1;;5;18;1;0;0;8;0;;;
19117;6X8I;F8EM;61,2;3;2,6;9;41,4;8;0;0;8,2;;36743;2;0
19118;6X8I;F8EM;63,3;3;2,64;9;46,5;6;0;0;6;;29931;0;1
19119;Y04Q;F8EM;51;2;2,6;5;29,7;3;0;0;8,3;2;;;
19120;6X8I;F8EM;58;2;2,5;9;36,6;7;0;0;7;;16793;1;1
19121;6X8I;F8EM;58;2;2,6;10;30,1;8;0;0;11,5;3;33953;1;2
19122;6X8I;F8EM;34;1;2,6;14;18;1;0;0;8;;12317;0;1
19123;6823;F8EM;82;3;3;4;60;2;0;0;8;;22465;0;2
19124;6X8I;F8EM;40;1;2,65;9;22;1;0;0;7;;30011;0;0
19125;6X8I;F8EM;65;3;2,7;12;44;2;0;0;9;;30981;1;2
19126;187Y;IZIQ;34;1;2,7;14;15;4;0;0;8,5;0;;;
19127;G6ON;F8EM;57;2;3,2;4;27;1;0;0;20;1;;;
19128;ZYPN;F8EM;50;2;2,5;5;31;5;0;0;8;1;;;
19129;6X8I;F8EM;28,5;1;2,75;16;21;15;0;0;;;37180;0;0
19130;6X8I;F8EM;153;3;3,3;10;45,2;7;0;0;63;2;;;
19131;6X8I;F8EM;46;2;2,7;5;32;4;0;0;6;;13445;0;1
19132;79UI;9N9J;29,4;1;;2;16,3;1;0;0;6,2;;;;
19133;6X8I;F8EM;24,67;1;;;16;6;0;0;;;47303;1;1
19134;6X8I;F8EM;29,14;1;2,55;9;15;6;0;0;6,61;;26953;0;0
19135;6X8I;F8EM;98,7;3;2,7;6;70,4;1;0;0;9,5;;22856;1;1
19136;YVBQ;F8EM;56;2;2,5;5;;5;0;0;;;39751;3;3
19137;6X8I;F8EM;100,2;3;2,8;25;55,7;20;0;0;10,6;5;33272;0;0
19138;E7X2;IZIQ;39,9;1;2,7;6;18;6;0;0;12;1;28317;1;1
19139;6X8I;F8EM;68,2;2;;28;35,4;2;0;0;10,7;;48847;0;0
19140;6X8I;F8EM;98;2;2,75;16;47;8;0;0;11;;10934;0;0
19141;6X8I;F8EM;121;3;2,8;21;63;10;0;0;16,25;2;39140;2;3
19142;6X8I;F8EM;87,7;2;4,7;26;57,4;26;0;0;25;2;40648;1;0
19143;187Y;IZIQ;63;2;;18;37,5;10;0;0;13,5;;;;
19144;ZYPN;F8EM;32,4;1;;9;18,9;5;0;0;6;;;;
19145;UGP2;9N9J;32;1;2,5;5;16;5;0;0;6;1;;;
19146;6X8I;F8EM;72;3;;9;48;7;0;0;12;0;28005;0;2
19147;ZYPN;F8EM;33;1;;10;;3;0;0;;;;;
19148;6X8I;F8EM;32,8;1;2,8;11;11,2;5;0;0;10,9;2;;;
19149;6X8I;F8EM;91,5;3;;5;61,5;5;0;0;9,2;;16171;1;0
19150;6X8I;F8EM;63;2;2,7;12;33;2;0;0;14;;16087;0;0
19151;6X8I;F8EM;140,8;3;3,3;6;74,3;4;0;0;20;0;34159;2;3
19152;FMVZ;IZIQ;45;2;2,6;9;;1;0;0;;;18654;0;0
19153;6X8I;F8EM;56;3;;5;36,7;4;0;0;8;0;21877;1;0
19154;G6ON;F8EM;23,8;0;2,7;11;18,8;10;0;0;;1;;;
19155;6X8I;F8EM;243;5;;5;145;4;0;0;33;;22640;3;1
19156;N237;F8EM;41,5;1;2,5;5;17;3;0;0;8,1;;;;
19157;6X8I;F8EM;31;1;2,55;5;17,5;3;0;0;6;1;17360;0;0
19158;3XN0;9N9J;60;2;;2;36;2;0;0;;0;;;
19159;R27I;F8EM;32;1;;8;14,5;5;0;0;8,6;0;27059;0;0
19160;6X8I;F8EM;94,11;2;;10;30;4;0;0;13,4;;23562;1;1
19161;TXOA;9N9J;32;1;2,5;10;17;3;0;0;8;0;;;
19162;6X8I;F8EM;45;2;2,5;5;26,1;2;0;0;5,9;1;9992;1;0
19163;6X8I;F8EM;60;3;2,5;9;35;5;0;0;6;2;31167;0;0
19164;VLGF;F8EM;53;2;;3;30;1;0;0;7;0;12671;1;0
19165;6X8I;F8EM;113;4;2,7;25;62,5;2;0;0;14,2;;33793;0;0
19166;6X8I;F8EM;134;4;;11;67;11;0;0;17;;35916;0;0
19167;6X8I;F8EM;31;1;2,5;5;19;1;0;0;5,5;;15109;1;0
19168;6X8I;F8EM;45,2;2;;5;30,5;4;0;0;6,2;;40360;2;0
19169;6X8I;F8EM;46;2;2,6;16;29;4;0;0;6;;10362;0;0
19170;6X8I;F8EM;65,7;3;3;6;39,5;6;0;0;7,8;;31391;1;3
19171;6X8I;F8EM;83;3;3,15;4;44,5;4;0;0;10,4;;23712;1;0
19172;6X8I;F8EM;75;2;;4;;2;0;0;;;24473;2;3
19173;6X8I;F8EM;42;2;2,5;9;27,7;9;0;0;5,6;0;11689;0;1
19174;6X8I;F8EM;26;1;;25;18,3;21;0;0;;;23654;0;1
19175;6X8I;F8EM;50;4;;5;37;2;0;0;5;;13984;1;0
19176;2NRT;EL2E;30;1;;2;15,8;1;0;0;6;;;;
19177;4KU1;F8EM;43;1;;15;;15;0;0;;1;;;
19178;R9I0;F8EM;39;1;;5;18;4;0;0;8;2;;;
19179;6X8I;F8EM;35,9;1;;20;;7;0;0;;;35250;0;1
19180;6X8I;F8EM;108,5;3;;16;51,9;1;0;0;20,7;2;18863;1;2
19181;6X8I;F8EM;30;1;2,6;5;17;2;0;0;6;;35995;1;3
19182;0SI2;F8EM;80;3;3;3;59;2;0;0;10;0;;;
19183;6X8I;F8EM;190;4;;18;78;17;0;0;12,3;;34991;0;0
19184;6X8I;F8EM;42,1;3;;5;30;3;0;0;5,4;0;11821;0;1
19185;6X8I;F8EM;40;1;;17;20;9;0;0;11;0;34272;0;0
19186;GOET;F8EM;61,5;3;;5;47,4;1;0;0;6;;;;
19187;6X8I;F8EM;74,4;3;2,86;5;61;2;0;0;7,2;;19755;2;1
19188;6X8I;F8EM;58;2;2,5;10;30;7;0;0;8,5;1;12579;1;1
19189;6X8I;F8EM;61;2;;16;30;13;0;0;14;0;32533;0;0
19190;187Y;IZIQ;36,1;1;;16;;15;0;0;;;;;
19191;6X8I;F8EM;56,6;2;2,5;16;31;11;0;0;7,5;;14755;0;0
19192;6X8I;F8EM;38;1;2,75;22;18;22;0;0;10;2;43058;1;0
19193;6X8I;F8EM;62;2;2,8;25;29;4;0;0;14,7;;34462;0;0
19194;6X8I;F8EM;89,4;3;2,8;20;28;2;0;0;29,4;;51340;0;1
